"","mcrnum","cmi","year"
"189","040010",1.36131855129463,2006
"190","040011",1.00709161572051,2006
"191","040014",1.3622950143032,2006
"192","040015",1.05003886883271,2006
"193","040016",1.69617341597775,2006
"194","040017",1.10282920227918,2006
"195","040018",0.987829977460537,2006
"196","040019",1.14463533697631,2006
"197","040020",1.51796905013471,2006
"198","040021",1.25112789783888,2006
"199","040022",1.60389330845753,2006
"200","040024",1.07264850863421,2006
"201","040026",1.50672322668249,2006
"202","040027",1.35727154531919,2006
"203","040029",1.54502100515455,2006
"204","040032",0.960662430939225,2006
"205","040035",0.9140329571106,2006
"206","040036",1.5899874977414,2006
"207","040039",1.33903877923974,2006
"208","040041",1.19119938625202,2006
"209","040042",1.36318121739128,2006
"210","040045",0.937751809210512,2006
"211","040047",1.08022036199094,2006
"212","040050",1.09212841973764,2006
"213","040051",0.92735454545453,2006
"214","040053",1.01736240875912,2006
"215","040054",1.03317839783976,2006
"216","040055",1.5651012499997,2006
"217","040062",1.59686079391865,2006
"218","040066",1.0439568720379,2006
"219","040067",1.03377244239629,2006
"220","040069",1.0500447807933,2006
"221","040071",1.54117526268898,2006
"222","040072",1.08417448028672,2006
"223","040074",1.20091978097192,2006
"224","040075",0.957572786177094,2006
"225","040076",1.03026158896912,2006
"226","040077",0.966889285714273,2006
"227","040078",1.56235909090907,2006
"228","040080",0.993547918188439,2006
"229","040081",0.809962198391415,2006
"230","040084",1.08211657731957,2006
"231","040085",1.00035440666202,2006
"232","040088",1.31992710239649,2006
"233","040091",1.16370337552741,2006
"234","040100",1.34322632482282,2006
"235","040105",1.02114262125901,2006
"236","040107",0.7344,2006
"237","040109",1.09776081424935,2006
"238","040114",1.71759631587342,2006
"239","040118",1.40143921739128,2006
"240","040119",1.45522548103341,2006
"241","040126",0.874646971736189,2006
"242","040134",2.4319236842103,2006
"243","040137",1.22300637408566,2006
"244","040138",1.26541710350953,2006
"245","040141",0.770070212765956,2006
"246","040142",1.29444252631577,2006
"247","040144",1.83505833333333,2006
"248","040145",1.66779239999999,2006
"249","040146",1.53085636363636,2006
"250","050002",1.37056210381256,2006
"251","050006",1.63788020393804,2006
"252","050007",1.50503175166277,2006
"253","050008",1.36750866845396,2006
"254","050009",1.81539157859961,2006
"255","050013",2.09160343189015,2006
"256","050014",1.14115264012996,2006
"257","050015",1.292030548926,2006
"258","050016",1.23124833922259,2006
"259","050017",1.95066739804414,2006
"260","050018",1.15854657375143,2006
"261","050022",1.60112077360006,2006
"262","050024",1.11764714576957,2006
"263","050025",1.82020423869264,2006
"264","050026",1.56252506417283,2006
"265","050028",1.23525616580309,2006
"266","050030",1.23785985130107,2006
"267","050036",1.59011510371007,2006
"268","050038",1.55032081447961,2006
"269","050039",1.61484434006547,2006
"270","050040",1.2052187984496,2006
"271","050042",1.37980038335157,2006
"272","050043",1.63896537034021,2006
"273","050045",1.28005528350513,2006
"274","050046",1.22463479262671,2006
"275","050047",1.70227057802439,2006
"276","050054",1.19784016775394,2006
"277","050055",1.2583017209588,2006
"278","050056",1.35186718568425,2006
"279","050057",1.64011557758722,2006
"280","050058",1.54662620640211,2006
"281","050060",1.50423691170171,2006
"282","050061",0.8582,2006
"283","050063",1.3417029836683,2006
"284","050065",1.79843028634359,2006
"285","050067",1.24223035143768,2006
"286","050069",1.63235780851042,2006
"287","050070",1.29041984924622,2006
"288","050071",1.32618280060881,2006
"289","050072",1.34735087499998,2006
"290","050073",1.37597411660775,2006
"291","050075",1.27597102803736,2006
"292","050076",2.108493206951,2006
"293","050077",1.6993620307551,2006
"294","050078",1.30983895971441,2006
"295","050079",1.44629979953219,2006
"296","050082",1.70729460732966,2006
"297","050084",1.55712467385109,2006
"298","050089",1.38301325581393,2006
"299","050090",1.30802091954021,2006
"300","050091",1.11459639423075,2006
"301","050093",1.52255105324981,2006
"302","050095",1.933,2006
"303","050096",1.36636136363636,2006
"304","050099",1.53897010195632,2006
"305","050100",1.73431906107345,2006
"306","050101",1.30815298701296,2006
"307","050102",1.31557328292373,2006
"308","050103",1.55702183163727,2006
"309","050104",1.42617300416794,2006
"310","050107",1.39316151256139,2006
"311","050108",1.98220163368278,2006
"312","050110",1.27105225118481,2006
"313","050111",1.29736234631145,2006
"314","050112",1.55009097804389,2006
"315","050113",1.2863924670433,2006
"316","050114",1.40437632691402,2006
"317","050115",1.45453602958153,2006
"318","050116",1.5269965527314,2006
"319","050117",1.27001189873416,2006
"320","050118",1.17316267281104,2006
"321","050121",1.34842427884613,2006
"322","050122",1.54317133182842,2006
"323","050124",1.25626209150325,2006
"324","050125",1.37331678295995,2006
"325","050126",1.39867009867008,2006
"326","050127",1.3436258252427,2006
"327","050128",1.555317019667,2006
"328","050129",1.80026400446785,2006
"329","050131",1.30471782449724,2006
"330","050132",1.43137579022986,2006
"331","050133",1.50601772805496,2006
"332","050135",0.99144559236381,2006
"333","050136",1.23171626928469,2006
"334","050137",1.31972686230247,2006
"335","050138",1.93679985974752,2006
"336","050139",1.33751773648647,2006
"337","050140",1.40450598503739,2006
"338","050144",1.42510186488386,2006
"339","050145",1.32211502806423,2006
"340","050148",1.11161259842519,2006
"341","050149",1.4467945680628,2006
"342","050150",1.18492411182292,2006
"343","050152",1.40973524229072,2006
"344","050153",1.544496448902,2006
"345","050155",0.983818803418792,2006
"346","050158",1.24639193967757,2006
"347","050159",1.3307002105263,2006
"348","050167",1.37010118946472,2006
"349","050168",1.62618613861367,2006
"350","050169",1.44361568072449,2006
"351","050172",1.3037788515406,2006
"352","050173",1.26808334749361,2006
"353","050174",1.67243430922287,2006
"354","050175",1.30973091032607,2006
"355","050177",1.25655068493151,2006
"356","050179",1.20710949628404,2006
"357","050180",1.58949439221481,2006
"358","050188",1.37422439293596,2006
"359","050189",0.994971145374438,2006
"360","050191",1.45489288718927,2006
"361","050192",0.989066452991441,2006
"362","050193",1.21544231481479,2006
"363","050194",1.32248166765225,2006
"364","050195",1.52482815426974,2006
"365","050196",1.08578626692455,2006
"366","050197",1.95570483050828,2006
"367","050204",1.42287912893486,2006
"368","050205",1.2442502178649,2006
"369","050207",1.2749794926004,2006
"370","050211",1.28042264150941,2006
"371","050215",1.64075089034674,2006
"372","050217",1.1515965870307,2006
"373","050219",1.12219312344654,2006
"374","050222",1.69567632116773,2006
"375","050224",1.73689457681595,2006
"376","050225",1.52691021897808,2006
"377","050226",1.60269193397684,2006
"378","050228",1.37603514456628,2006
"379","050230",1.37695513585154,2006
"380","050231",1.65278710106372,2006
"381","050232",1.42982494279174,2006
"382","050234",1.1833957142857,2006
"383","050235",1.56655246011728,2006
"384","050236",1.40115604192353,2006
"385","050238",1.45327857437997,2006
"386","050239",1.58066059268578,2006
"387","050240",1.65373611708976,2006
"388","050242",1.3473313399279,2006
"389","050243",1.654170234789,2006
"390","050245",1.33493728287839,2006
"391","050248",1.04443867924526,2006
"392","050251",1.01290202020201,2006
"393","050254",1.22525724381623,2006
"394","050256",1.58628481012658,2006
"395","050257",0.990332554257081,2006
"396","050261",1.3198597926267,2006
"397","050262",2.16036931232928,2006
"398","050264",1.32831956871578,2006
"399","050270",1.34140724779625,2006
"400","050272",1.38145746681414,2006
"401","050276",1.19264520547943,2006
"402","050277",1.05844099337745,2006
"403","050278",1.61452921733696,2006
"404","050279",1.2230336604514,2006
"405","050280",1.67347916081434,2006
"406","050281",1.49072537453181,2006
"407","050283",1.53320599284434,2006
"408","050289",1.58121522678165,2006
"409","050290",1.62917020855782,2006
"410","050291",1.81342452211903,2006
"411","050292",0.990805281445422,2006
"412","050295",1.52327500931096,2006
"413","050296",1.16531128205126,2006
"414","050298",1.14724839006438,2006
"415","050299",1.23637915142646,2006
"416","050300",1.5897704532414,2006
"417","050301",1.23639007046763,2006
"418","050305",1.4646559163455,2006
"419","050308",1.49943162267824,2006
"420","050309",1.4030513506559,2006
"421","050312",1.49582307448486,2006
"422","050313",1.25170279034689,2006
"423","050315",1.30403536866357,2006
"424","050320",1.24768695255472,2006
"425","050324",1.94597058431437,2006
"426","050325",1.2020796008869,2006
"427","050327",1.70135172872313,2006
"428","050329",1.29442106638785,2006
"429","050331",1.17549599999999,2006
"430","050333",1.08501859296482,2006
"431","050334",1.70509492608845,2006
"432","050335",1.4497813786008,2006
"433","050336",1.1795481895984,2006
"434","050342",1.22999539236859,2006
"435","050348",1.72862012963621,2006
"436","050349",0.9501979757085,2006
"437","050350",1.37123045165841,2006
"438","050351",1.51785970023201,2006
"439","050352",1.25256283105021,2006
"440","050353",1.57128777379507,2006
"441","050357",1.46206129568104,2006
"442","050359",1.15130870213822,2006
"443","050360",1.47238768903574,2006
"444","050366",1.23198089887638,2006
"445","050367",1.45220626865669,2006
"446","050369",1.43765023492558,2006
"447","050373",1.54545818516245,2006
"448","050376",1.47995923322681,2006
"449","050378",0.996315180722865,2006
"450","050380",1.55460309829045,2006
"451","050382",1.4368365118752,2006
"452","050385",1.35329774859285,2006
"453","050390",1.1924487158242,2006
"454","050391",1.34611111111111,2006
"455","050392",1.02068398058252,2006
"456","050393",1.33025642581348,2006
"457","050394",1.50835573681334,2006
"458","050396",1.60357768409195,2006
"459","050397",0.836550549450548,2006
"460","050407",1.19917249999998,2006
"461","050410",0.963849999999999,2006
"462","050411",1.43258444881888,2006
"463","050414",1.31466725417438,2006
"464","050417",1.29936187810943,2006
"465","050419",1.35007795620436,2006
"466","050420",1.14946854887672,2006
"467","050423",0.965520903010019,2006
"468","050424",1.98642534709848,2006
"469","050425",1.39485871766027,2006
"470","050426",1.33669935707218,2006
"471","050430",0.960947457627117,2006
"472","050432",1.52606967294343,2006
"473","050433",0.927548148148146,2006
"474","050434",1.15345144927535,2006
"475","050435",1.10210313283206,2006
"476","050438",1.53460259345088,2006
"477","050441",1.9635371397411,2006
"478","050444",1.33630728518053,2006
"479","050447",0.905703213166114,2006
"480","050448",1.1480269539078,2006
"481","050454",1.87642591698082,2006
"482","050455",1.6979121636564,2006
"483","050456",1.23723425925924,2006
"484","050457",1.63021834607359,2006
"485","050464",1.68311800039107,2006
"486","050468",1.45821596244129,2006
"487","050469",1.08946790540539,2006
"488","050470",1.11287599243855,2006
"489","050471",1.78785950497034,2006
"490","050476",1.37418943161632,2006
"491","050477",1.5307996707276,2006
"492","050478",0.986152348993287,2006
"493","050481",1.44105692090393,2006
"494","050485",1.61589278252582,2006
"495","050488",1.33185561338288,2006
"496","050492",1.40550268817202,2006
"497","050494",1.37475662921347,2006
"498","050496",1.78761886690142,2006
"499","050498",1.29652081764387,2006
"500","050502",1.75066830957206,2006
"501","050503",1.46364641192915,2006
"502","050506",1.71492985981306,2006
"503","050510",1.22674074941451,2006
"504","050512",1.39847624521071,2006
"505","050515",1.32885597345131,2006
"506","050516",1.47143321390918,2006
"507","050517",1.07778747810856,2006
"508","050523",1.25640136798903,2006
"509","050526",1.23667209580836,2006
"510","050528",1.14100534124627,2006
"511","050531",1.10827557603684,2006
"512","050534",1.27649827790972,2006
"513","050535",1.36437853042478,2006
"514","050537",1.39393258741257,2006
"515","050539",1.24883013698628,2006
"516","050541",1.59358862559241,2006
"517","050542",1.06871224489796,2006
"518","050543",0.713351965065481,2006
"519","050545",0.709048529411763,2006
"520","050546",0.731001834862384,2006
"521","050547",0.856797727272726,2006
"522","050548",0.716169298245612,2006
"523","050549",1.56171650527201,2006
"524","050550",1.40764402852048,2006
"525","050551",1.30152486651409,2006
"526","050552",1.11336873857402,2006
"527","050557",1.56776705074755,2006
"528","050561",1.25127538994799,2006
"529","050567",1.60973358131823,2006
"530","050568",1.23228696245732,2006
"531","050569",1.36230400457664,2006
"532","050570",1.52477007695771,2006
"533","050571",1.28624499252614,2006
"534","050573",1.72147210732219,2006
"535","050575",1.26186084656083,2006
"536","050577",1.2252796401515,2006
"537","050578",1.74149708737862,2006
"538","050579",1.4338862525458,2006
"539","050580",1.27966530612243,2006
"540","050581",1.47922388481082,2006
"541","050583",1.6060602464504,2006
"542","050584",1.31804616079492,2006
"543","050585",1.15669324734444,2006
"544","050586",1.17678215701822,2006
"545","050588",1.34720117785628,2006
"546","050589",1.25071421107626,2006
"547","050590",1.29122508591063,2006
"548","050591",1.16622351709698,2006
"549","050592",1.18104259634887,2006
"550","050594",2.02026180451126,2006
"551","050597",1.24843226925744,2006
"552","050599",1.93020082172995,2006
"553","050601",1.54791281205822,2006
"554","050603",1.40246510097555,2006
"555","050604",1.24691233396583,2006
"556","050608",1.39889785768934,2006
"557","050609",1.44466333333332,2006
"558","050613",0.885333333333333,2006
"559","050615",1.3135898465171,2006
"560","050616",1.40664833776593,2006
"561","050618",1.03115958904109,2006
"562","050624",1.27793191146879,2006
"563","050625",1.75490011394063,2006
"564","050633",1.23681090750434,2006
"565","050636",1.32577234042551,2006
"566","050641",1.22776868686867,2006
"567","050644",0.898379873073408,2006
"568","050662",0.78731304347826,2006
"569","050663",1.03111649006621,2006
"570","050667",0.904929921259841,2006
"571","050668",1.00033188405797,2006
"572","050674",1.29952653061223,2006
"573","050677",1.53022264631042,2006
"574","050678",1.25438171206224,2006
"575","050680",1.21792694717993,2006
"576","050681",1.5635,2006
"577","050682",0.894382584269661,2006
"578","050684",1.14036495726494,2006
"579","050686",1.26205128205127,2006
"580","050688",1.22175779220777,2006
"581","050689",1.57067964989057,2006
"582","050690",1.24617131578946,2006
"583","050693",1.30910615284972,2006
"584","050694",1.20755049180326,2006
"585","050695",1.10233787575149,2006
"586","050696",2.11294706703895,2006
"587","050697",1.05945555555555,2006
"588","050701",1.28684143131333,2006
"589","050704",1.04179287285523,2006
"590","050707",1.36585625,2006
"591","050708",1.66998813953487,2006
"592","050709",1.22687638743453,2006
"593","050710",1.46028354430379,2006
"594","050713",1.2127641025641,2006
"595","050714",1.35931028806584,2006
"596","050717",1.081158125,2006
"597","050718",1.021267003367,2006
"598","050720",0.920667850799278,2006
"599","050722",0.963584482758619,2006
"600","050723",1.27308703071671,2006
"601","050724",2.15444852507369,2006
"602","050725",0.98279597215313,2006
"603","050726",1.67282666666666,2006
"604","050727",1.30284353612165,2006
"605","050728",1.34763271028036,2006
"606","050729",1.45928549860943,2006
"607","050730",1.28062880490294,2006
"608","050731",1.79036875,2006
"609","050732",2.57355342789595,2006
"610","050733",1.4335424637681,2006
"611","050734",1.60998275862069,2006
"612","060001",1.58020603649044,2006
"613","060003",1.41334932975867,2006
"614","060004",1.23605875190257,2006
"615","060006",1.34689438893157,2006
"616","060007",1.02175947204967,2006
"617","060008",1.12565919811319,2006
"618","060009",1.48541700175655,2006
"619","060010",1.73099219562928,2006
"620","060011",1.49447321511897,2006
"621","060012",1.48699930351904,2006
"622","060013",1.38052565304753,2006
"623","060014",1.80383689922467,2006
"624","060015",1.7538565821748,2006
"625","060016",1.1735654873646,2006
"626","060018",1.22098568329716,2006
"627","060020",1.57880813008109,2006
"628","060022",1.61037750688132,2006
"629","060023",1.65252647118278,2006
"630","060024",1.76480197212707,2006
"631","060027",1.57932065217388,2006
"632","060028",1.38384585779515,2006
"633","060030",1.38873135416664,2006
"634","060031",1.54578351615299,2006
"635","060032",1.55604193948395,2006
"636","060033",0.999833333333331,2006
"637","060034",1.6491933161399,2006
"638","060036",1.12766403162053,2006
"639","060041",0.93210316455696,2006
"640","060043",0.946997297297296,2006
"641","060044",1.15839388448469,2006
"642","060049",1.27846103896103,2006
"643","060050",1.20985954198472,2006
"644","060054",1.44054090471605,2006
"645","060057",1.08219356223176,2006
"646","060064",1.48439842025101,2006
"647","060065",1.30245417298936,2006
"648","060071",1.13541537424138,2006
"649","060075",1.2230882659713,2006
"650","060076",1.29034662721891,2006
"651","060096",1.52320793650792,2006
"652","060100",1.70618313734693,2006
"653","060103",1.1934588152327,2006
"654","060104",1.36802387562463,2006
"655","060107",1.51527,2006
"656","060112",1.51008108581434,2006
"657","060113",1.31029205087439,2006
"658","060114",1.20317817679557,2006
"659","070001",1.64525062590443,2006
"660","070002",1.83505581374998,2006
"661","070003",1.09735921356975,2006
"662","070004",1.19773761153052,2006
"663","070005",1.3887548753222,2006
"664","070006",1.31907154963661,2006
"665","070007",1.29819097299276,2006
"666","070008",1.26392989130433,2006
"667","070009",1.19911006451611,2006
"668","070010",1.83149032003136,2006
"669","070011",1.37571173265526,2006
"670","070012",1.19016886688667,2006
"671","070015",1.43704489510487,2006
"672","070016",1.36078099208876,2006
"673","070017",1.38473535015435,2006
"674","070018",1.33925178831048,2006
"675","070019",1.26501890034362,2006
"676","070020",1.35178694218062,2006
"677","070021",1.27224075555553,2006
"678","070022",1.79706865645782,2006
"679","070024",1.39237233158337,2006
"680","070025",1.87331632079851,2006
"681","070027",1.29985237947119,2006
"682","070028",1.61891926241972,2006
"683","070029",1.28855538281016,2006
"684","070031",1.24867202746655,2006
"685","070033",1.27620810332078,2006
"686","070034",1.39077858504936,2006
"687","070035",1.30785950669691,2006
"688","070036",1.67693555487605,2006
"689","070038",1.18271428571429,2006
"690","070039",0.947161501210644,2006
"691","080001",1.68674884518367,2006
"692","080003",1.59345708845916,2006
"693","080004",1.38316705688102,2006
"694","080006",1.28978469199555,2006
"695","080007",1.40296566579616,2006
"696","090001",1.73221132934796,2006
"697","090003",1.27143428104573,2006
"698","090004",2.01407998249177,2006
"699","090005",1.39095424620158,2006
"700","090006",1.40992932573578,2006
"701","090008",1.47128036585364,2006
"702","090011",2.03520803408758,2006
"703","100001",1.59464464108475,2006
"704","100002",1.36120190136634,2006
"705","100004",0.938086443661959,2006
"706","100006",1.62706955532647,2006
"707","100007",1.63833884875967,2006
"708","100008",1.64599510022243,2006
"709","100009",1.4336441010352,2006
"710","100012",1.65234432973024,2006
"711","100014",1.29969201080662,2006
"712","100015",1.31520908084161,2006
"713","100017",1.53350449557024,2006
"714","100018",1.62167160532558,2006
"715","100019",1.64226337337371,2006
"716","100020",1.33765804195804,2006
"717","100022",1.73993346969667,2006
"718","100023",1.44318133539907,2006
"719","100024",1.25898113975575,2006
"720","100025",1.70202216780481,2006
"721","100026",1.61880914357078,2006
"722","100027",1.21097613636363,2006
"723","100028",1.30048266490756,2006
"724","100029",1.15362621104015,2006
"725","100030",1.29616664195688,2006
"726","100032",1.73337719417895,2006
"727","100034",1.83172110266125,2006
"728","100035",1.58108023679387,2006
"729","100038",1.89849432584243,2006
"730","100039",1.42457793945069,2006
"731","100040",1.69473105619356,2006
"732","100043",1.27870117994088,2006
"733","100044",1.42286666666634,2006
"734","100045",1.32158647094425,2006
"735","100046",1.2387703328189,2006
"736","100047",1.68567448361798,2006
"737","100048",0.942035988620185,2006
"738","100049",1.2051939921392,2006
"739","100050",1.17333321368228,2006
"740","100051",1.32831423534594,2006
"741","100052",1.36446141872896,2006
"742","100053",1.2411645289256,2006
"743","100054",1.20446475770923,2006
"744","100055",1.36197773698262,2006
"745","100057",1.48945048404988,2006
"746","100061",1.5477154628141,2006
"747","100062",1.72114640072631,2006
"748","100063",1.22159751037342,2006
"749","100067",1.43148624970702,2006
"750","100068",1.73449953995544,2006
"751","100069",1.33466121467226,2006
"752","100070",1.6583451824581,2006
"753","100071",1.2354511187956,2006
"754","100072",1.3781183995644,2006
"755","100073",1.69883388773362,2006
"756","100075",1.48024083064637,2006
"757","100076",1.24038169934638,2006
"758","100077",1.43672605901934,2006
"759","100079",1.69408799999998,2006
"760","100080",1.74111281691518,2006
"761","100081",1.0441189504373,2006
"762","100084",1.80371381236356,2006
"763","100086",1.2236145076421,2006
"764","100087",1.88636185144494,2006
"765","100088",1.67534977841061,2006
"766","100090",1.47557838935545,2006
"767","100092",1.50570097162218,2006
"768","100093",1.71421011541045,2006
"769","100098",1.10662644628098,2006
"770","100099",1.02701490402708,2006
"771","100102",1.06347920504118,2006
"772","100103",0.97240833333332,2006
"773","100105",1.37451389441443,2006
"774","100106",0.950763068688651,2006
"775","100107",1.15754242803502,2006
"776","100108",0.769077425044081,2006
"777","100109",1.26018711823898,2006
"778","100110",1.52512769044722,2006
"779","100113",1.98034096890416,2006
"780","100114",1.36742740709457,2006
"781","100117",1.19725601703938,2006
"782","100118",1.34838432626947,2006
"783","100121",1.08374202049778,2006
"784","100122",1.22810737310113,2006
"785","100124",1.17156132812498,2006
"786","100125",1.18600512382577,2006
"787","100126",1.4107035185633,2006
"788","100127",1.6580482708312,2006
"789","100128",2.17669648348677,2006
"790","100130",1.19782682563337,2006
"791","100131",1.27095583435669,2006
"792","100132",1.22550462258629,2006
"793","100134",0.942587931034481,2006
"794","100135",1.6004640131482,2006
"795","100137",1.1697514492752,2006
"796","100139",0.860179179331295,2006
"797","100140",1.1819747456059,2006
"798","100142",1.22593769597817,2006
"799","100150",1.40565491183877,2006
"800","100151",1.76994935890378,2006
"801","100154",1.55669859952312,2006
"802","100156",1.10781358737488,2006
"803","100157",1.59122476467206,2006
"804","100160",1.19968712715854,2006
"805","100161",1.58410724859606,2006
"806","100166",1.49654308761462,2006
"807","100167",1.29342296819786,2006
"808","100168",1.38163057504601,2006
"809","100172",1.28559195784801,2006
"810","100173",1.7479451415561,2006
"811","100175",1.00362037037035,2006
"812","100176",1.89200003678474,2006
"813","100177",1.33654313055363,2006
"814","100179",1.7699585141593,2006
"815","100180",1.38516038938051,2006
"816","100181",1.09925159391856,2006
"817","100183",1.18346294684486,2006
"818","100187",1.28264088611355,2006
"819","100189",1.32199792463126,2006
"820","100191",1.31980896317805,2006
"821","100200",1.38737524622453,2006
"822","100204",1.52490911055841,2006
"823","100206",1.3072834196891,2006
